timeStamp block azimuth verticalAngle distance x y z reflectivity
1245065036 2 207.515 -7 54.628 -24.8852 -48.1729 -6.65748 63
1245065036 2 207.515 9 49.958 -22.6464 -43.8391 7.81515 42
1245065036 2 207.515 11 51.16 -23.049 -44.6184 9.76179 24
1245065036 2 207.515 -3 60.72 -27.8298 -53.8732 -3.17784 63
1245065036 2 207.515 -1 59.748 -27.4178 -53.0754 -1.04275 63
1245065036 1 207.71 3 51.024 -23.6935 -45.1103 2.67039 63
1245065036 1 207.71 7 50.442 -23.2805 -44.3241 6.14733 31
1245065036 1 207.71 9 50.114 -23.0159 -43.8203 7.83956 42
1245065036 1 207.71 11 51.228 -23.3832 -44.5195 9.77476 24
1245065036 1 207.71 -1 59.408 -27.6203 -52.5866 -1.03681 63
1245065036 2 207.915 1 52.4 -24.3621 -46.3833 0.914506 50
1245065036 2 207.915 7 50.658 -23.3802 -44.5139 6.17366 32
1245065036 2 207.915 11 51.288 -23.4106 -44.5717 9.78621 24
1245065036 2 207.915 -1 59.572 -27.6966 -52.7318 -1.03967 63
1245065036 1 208.12 1 52.008 -24.5087 -45.8621 0.907665 49
1245065036 1 208.12 7 50.446 -23.599 -44.1598 6.14782 31
1245065036 1 208.12 11 56.236 -26.0182 -48.6868 10.7303 28
1245065036 1 208.12 13 49.604 -22.7801 -42.6276 11.1585 43
1245065036 1 208.12 15 49.994 -22.7603 -42.5904 12.9394 43
1245065036 2 208.315 -15 55.392 -25.2178 -47.189 -14.3365 63
1245065036 2 208.315 1 52.012 -24.5105 -45.8656 0.907735 49
1245065036 2 208.315 11 48.216 -22.3076 -41.7434 9.20005 21
1245065036 2 208.315 13 49.404 -22.6883 -42.4557 11.1135 43
1245065036 2 208.315 15 49.766 -22.6565 -42.3962 12.8804 42
1245065036 1 208.51 1 52.348 -24.9825 -45.993 0.913599 50
1245065036 1 208.51 5 62.654 -29.7917 -54.8467 5.46066 63
1245065036 1 208.51 11 48.332 -22.6456 -41.6907 9.22218 21
1245065036 1 208.51 13 49.404 -22.9767 -42.3003 11.1135 43
1245065036 1 208.51 15 49.734 -22.9298 -42.2138 12.8721 42
1245065036 2 208.71 7 55.626 -26.3531 -48.5161 6.7791 39
1245065036 2 208.71 -7 55.328 -26.2119 -48.2562 -6.74279 63
1245065036 2 208.71 -5 60.81 -28.9149 -53.2325 -5.29994 63
1245065036 2 208.71 11 47.816 -22.4038 -41.2456 9.12372 21
1245065036 2 208.71 13 49.504 -23.0233 -42.3859 11.136 43
1245065036 2 208.71 -1 61.048 -29.1345 -53.6368 -1.06543 63
1245065036 1 208.91 1 56.924 -27.5149 -49.8225 0.993461 58
1245065036 1 208.91 7 51.106 -24.5223 -44.4037 6.22825 32
1245065036 1 208.91 11 47.944 -22.752 -41.1981 9.14815 21
1245065036 1 208.91 -1 62.668 -30.2913 -54.85 -1.09371 63
1245065036 2 209.105 1 58.592 -28.3211 -51.2825 1.02257 61
1245065036 2 209.105 7 55.054 -26.4167 -47.834 6.70939 38
1245065036 2 209.105 9 48.238 -23.0328 -41.7067 7.54609 37
1245065036 2 209.105 11 48.416 -22.976 -41.6037 9.23821 21
1245065036 2 209.105 -3 48.932 -23.623 -42.7754 -2.5609 59
1245065036 2 209.105 -1 62.9 -30.4034 -55.053 -1.09776 63
1245065036 1 209.3 1 58.524 -28.6363 -51.0292 1.02138 61
1245065036 1 209.3 7 55.21 -26.8174 -47.7881 6.72841 39
1245065036 1 209.3 -7 59.608 -28.9537 -51.5948 -7.26439 63
1245065036 1 209.3 9 48.186 -23.2911 -41.5042 7.53795 37
1245065036 1 209.3 11 48.712 -23.4008 -41.6998 9.29469 22
1245065036 1 209.3 -3 48.832 -23.8648 -42.5265 -2.55567 58
1245065036 1 209.3 13 54.472 -25.9744 -46.2858 12.2535 45
1245065036 1 209.3 15 49.594 -23.4434 -41.7757 12.8359 42
1245065036 2 209.5 -7 56.328 -27.3605 -48.7558 -6.86466 63
1245065036 2 209.5 9 48.09 -23.2447 -41.4215 7.52293 36
1245065036 2 209.5 11 47.776 -22.9512 -40.8985 9.11609 21
1245065036 2 209.5 -3 48.448 -23.6771 -42.1921 -2.53557 57
1245065036 2 209.5 -1 50.356 -24.6396 -43.9072 -0.878833 63
1245065036 1 209.7 1 58.792 -29.1246 -51.0608 1.02606 61
1245065036 1 209.7 -7 56.128 -27.6018 -48.3911 -6.84028 63
1245065036 1 209.7 11 48.072 -23.3801 -40.9897 9.17257 21
1245065036 1 209.7 -1 50.52 -25.0268 -43.8766 -0.881696 63
1245065036 2 209.905 11 47.944 -23.3178 -40.8805 9.14815 21
1245065036 2 209.905 -3 48.408 -23.9513 -41.9911 -2.53348 57
1245065036 2 209.905 -1 49.46 -24.5016 -42.956 -0.863196 63
1245065036 2 209.905 15 57.558 -27.5459 -48.2931 14.8971 58
1245065036 1 210.11 11 47.876 -23.5763 -40.6549 9.13517 21
1245065036 1 210.11 -3 48.372 -24.2331 -41.7875 -2.53159 56
1245065036 1 210.11 -1 49.436 -24.7964 -42.7588 -0.862777 63
1245065036 2 210.305 3 51.276 -25.688 -44.2962 2.68358 63
1245065036 2 210.305 -7 56.8 -28.282 -48.7694 -6.92218 63
1245065036 2 210.305 11 47.7 -23.4896 -40.5054 9.10159 20
1245065036 1 210.5 7 47.922 -24.141 -40.9832 5.84022 26
1245065036 1 210.5 11 47.66 -23.7449 -40.3108 9.09396 20
1245065036 1 210.5 -3 48.212 -24.4359 -41.4839 -2.52322 56
1245065036 1 210.5 -1 49.604 -25.1721 -42.7337 -0.865709 63
1245065036 2 210.7 1 49.532 -25.1356 -42.6717 0.864453 44
1245065036 2 210.7 -11 61.688 -30.7338 -52.1756 -11.7706 63
1245065036 2 210.7 7 47.414 -23.8851 -40.5488 5.77831 25
1245065036 2 210.7 11 47.596 -23.713 -40.2566 9.08175 20
1245065036 2 210.7 -3 49.28 -24.9772 -42.4029 -2.57912 60
1245065036 2 210.7 -1 49.59 -25.165 -42.7217 -0.865465 63
1245066363 1 210.9 1 49.532 -25.4328 -42.4952 0.864453 44
1245066363 1 210.9 7 47.434 -24.1777 -40.3981 5.78075 25
1245066363 1 210.9 9 48.238 -24.4672 -40.8817 7.54609 37
1245066363 1 210.9 11 47.996 -24.1951 -40.427 9.15807 21
1245066363 1 210.9 -1 49.462 -25.3969 -42.4351 -0.863231 63
1245066363 1 210.9 15 53.918 -26.7456 -44.6887 13.955 51
1245066363 2 211.1 1 49.732 -25.5355 -42.6668 0.867943 45
1245066363 2 211.1 3 54.476 -27.9373 -46.6799 2.85105 63
1245066363 2 211.1 7 47.414 -24.1675 -40.381 5.77831 25
1245066363 2 211.1 9 47.886 -24.2887 -40.5834 7.49102 36
1245066363 2 211.1 11 47.792 -24.0922 -40.2552 9.11914 21
1245066363 2 211.1 -1 49.734 -25.5366 -42.6685 -0.867978 63
1245066363 1 211.3 1 49.73 -25.8318 -42.4858 0.867908 45
1245066363 1 211.3 5 47.87 -24.7747 -40.7473 4.17215 53
1245066363 1 211.3 7 47.218 -24.3478 -40.0451 5.75443 25
1245066363 1 211.3 9 47.878 -24.5673 -40.4061 7.48977 36
1245066363 1 211.3 11 47.944 -24.4502 -40.2135 9.14815 21
1245066363 1 211.3 -1 49.862 -25.9003 -42.5985 -0.870212 63
1245066363 1 211.3 15 54.29 -27.2436 -44.8079 14.0513 52
1245066363 2 211.49 1 49.606 -25.7673 -42.3798 0.865744 44
1245066363 2 211.49 5 47.67 -24.6712 -40.5771 4.15471 52
1245066363 2 211.49 9 47.838 -24.5468 -40.3724 7.48351 36
1245066363 2 211.49 11 47.944 -24.4502 -40.2135 9.14815 21
1245066363 2 211.49 15 54.29 -27.2436 -44.8079 14.0513 52
1245066363 1 211.68 1 49.666 -26.0793 -42.2591 0.866791 45
1245066363 1 211.68 -9 49.194 -25.5174 -41.3484 -7.69564 63
1245066363 1 211.68 -7 50.236 -26.186 -42.4319 -6.12223 63
1245066363 1 211.68 9 47.886 -24.8389 -40.249 7.49102 36
1245066363 1 211.68 -5 48.322 -25.2809 -40.9653 -4.21154 60
1245066363 1 211.68 11 48.52 -25.0133 -40.5316 9.25805 21
1245066363 1 211.68 -3 49.132 -25.7675 -41.7538 -2.57137 60
1245066363 1 211.68 15 54.034 -27.4103 -44.4158 13.985 51
1245066363 2 211.88 -15 51.924 -26.34 -42.6814 -13.4389 63
1245066363 2 211.88 -3 49.28 -25.8451 -41.8795 -2.57912 60
1245066363 2 211.88 -1 50.114 -26.3146 -42.6402 -0.87461 63
1245066363 1 212.08 -15 49.4 -25.3425 -40.4307 -12.7857 63
1245066363 1 212.08 7 47.202 -24.8823 -39.6965 5.75248 25
1245066363 1 212.08 11 48.6 -25.3374 -40.4226 9.27332 22
1245066363 1 212.08 -1 50.214 -26.6647 -42.5402 -0.876355 63
1245066363 1 212.08 15 51.09 -26.2095 -41.8139 13.2231 45
1245066363 2 212.28 -15 49.38 -25.3322 -40.4144 -12.7805 63
1245066363 2 212.28 7 47.262 -24.9139 -39.7469 5.75979 25
1245066363 2 212.28 11 48.62 -25.3478 -40.4392 9.27713 22
1245066363 2 212.28 -1 50.314 -26.7178 -42.6249 -0.8781 63
1245066363 1 212.48 -15 49.404 -25.6262 -40.2561 -12.7867 63
1245066363 1 212.48 1 48.45 -26.0139 -40.8652 0.845569 40
1245066363 1 212.48 -13 59.048 -30.8964 -48.535 -13.2829 63
1245066363 1 212.48 5 47.954 -25.6535 -40.299 4.17947 54
1245066363 1 212.48 -9 49.094 -26.0391 -40.9048 -7.67999 63
1245066363 1 212.48 7 47.082 -25.0948 -39.4213 5.73785 25
1245066363 1 212.48 -7 50.572 -26.955 -42.3435 -6.16318 63
1245066363 1 212.48 9 53.434 -28.3411 -44.5208 8.35892 42
1245066363 1 212.48 11 48.568 -25.6021 -40.2182 9.26721 21
1245066363 1 212.48 13 50.124 -26.227 -41.1998 11.2754 45
1245066363 1 212.48 -1 49.162 -26.3962 -41.4657 -0.857995 63
1245066363 1 212.48 15 50.99 -26.4489 -41.5484 13.1972 45
1245066363 2 212.68 5 47.87 -25.6086 -40.2285 4.17215 53
1245066363 2 212.68 -9 48.894 -25.9331 -40.7381 -7.64871 63
1245066363 2 212.68 7 47.042 -25.0735 -39.3878 5.73298 25
1245066363 2 212.68 -5 48.822 -26.1179 -41.0285 -4.25512 61
1245066363 2 212.68 11 48.552 -25.5936 -40.2049 9.26416 21
1245066363 2 212.68 -1 49.51 -26.5831 -41.7592 -0.864069 63
1245066363 2 212.68 15 51.242 -26.5796 -41.7538 13.2624 46
1245066363 1 212.88 1 48.13 -26.1249 -40.4139 0.839984 39
1245066363 1 212.88 5 47.726 -25.811 -39.9282 4.1596 53
1245066363 1 212.88 7 47.214 -25.4405 -39.3552 5.75394 25
1245066363 1 212.88 -5 48.822 -26.4037 -40.8451 -4.25512 61
1245066363 1 212.88 11 48.768 -25.9888 -40.2034 9.30537 22
1245066363 1 212.88 -1 49.662 -26.9565 -41.7003 -0.866721 63
1245066363 2 213.075 1 48.062 -26.088 -40.3568 0.838798 39
1245066363 2 213.075 5 47.598 -25.7417 -39.8211 4.14844 52
1245066363 2 213.075 -9 49.194 -26.3777 -40.8049 -7.69564 63
1245066363 2 213.075 7 47.362 -25.5203 -39.4786 5.77198 25
1245066363 2 213.075 -5 48.698 -26.3366 -40.7414 -4.24431 60
1245066363 2 213.075 11 48.904 -26.0613 -40.3155 9.33132 22
1245066363 1 213.27 -15 49.456 -26.2064 -39.9409 -12.8002 63
1245066363 1 213.27 1 47.982 -26.3182 -40.1114 0.837401 39
1245066363 1 213.27 3 48.152 -26.3793 -40.2045 2.52008 59
1245066363 1 213.27 -11 50.796 -27.354 -41.69 -9.69233 63
1245066363 1 213.27 5 47.522 -25.9707 -39.5817 4.14182 52
1245066363 1 213.27 7 47.662 -25.9518 -39.5529 5.80854 26
1245066363 1 213.27 -5 48.622 -26.5718 -40.4979 -4.23769 60
1245066363 1 213.27 11 49.128 -26.4557 -40.321 9.37406 22
1245066363 2 213.47 1 48.33 -26.5091 -40.4023 0.843475 40
1245066363 2 213.47 -13 50.856 -27.1838 -41.4306 -11.4401 63
1245066363 2 213.47 11 48.66 -26.2037 -39.9369 9.28477 22
1245066363 2 213.47 -3 50.132 -27.464 -41.8577 -2.62371 63
1245066363 2 213.47 15 51.09 -27.0722 -41.2606 13.2231 45
1245066363 1 213.67 -9 48.994 -26.8283 -40.273 -7.66435 63
1245066363 1 213.67 -7 63.82 -35.1186 -52.7179 -7.7777 63
1245066363 1 213.67 -5 49.298 -27.2272 -40.8719 -4.2966 62
1245066363 1 213.67 11 49.076 -26.7083 -40.0928 9.36414 22
1245066363 1 213.67 13 53.1 -28.6846 -43.0595 11.9449 45
1245066363 2 213.87 1 49.478 -27.4269 -41.1715 0.86351 44
1245066363 2 213.87 5 48.47 -26.7699 -40.1854 4.22444 56
1245066363 2 213.87 7 53.694 -29.5465 -44.3535 6.54365 36
1245066363 2 213.87 -5 49.322 -27.2405 -40.8918 -4.2987 62
1245066363 2 213.87 11 49.044 -26.6909 -40.0667 9.35804 22
1245066363 1 214.07 5 48.542 -27.09 -40.0569 4.23071 56
1245066363 1 214.07 11 49.156 -27.0315 -39.9704 9.37941 22
1245066363 1 214.07 -1 49.662 -27.8167 -41.1314 -0.866721 63
1245066363 2 214.27 1 47.686 -26.7099 -39.4949 0.832235 38
1245066363 2 214.27 -13 46.36 -25.3055 -37.4182 -10.4287 63
1245066363 2 214.27 11 48.596 -26.7236 -39.5151 9.27255 21
1245066363 1 214.47 1 47.932 -27.1242 -39.5102 0.836529 39
1245066363 1 214.47 7 49.962 -28.0665 -40.8828 6.08884 30
1245066363 1 214.47 -7 54.46 -30.5932 -44.5634 -6.637 63
1245066363 1 214.47 -5 51.89 -29.2567 -42.6165 -4.52251 63
1245066363 2 214.67 3 48.38 -27.3443 -39.8309 2.53201 60
1245066363 2 214.67 -11 50.1 -27.8344 -40.5447 -9.55953 63
1245066363 2 214.67 11 49.104 -27.281 -39.7387 9.36948 22
1245066363 2 214.67 -1 47.862 -27.0846 -39.4525 -0.835307 63
1245066363 2 214.67 15 51.69 -28.2584 -41.1624 13.3784 46
1245066363 1 214.87 1 48.48 -27.7126 -39.7694 0.846093 40
1245066363 1 214.87 -11 50.26 -28.2065 -40.4783 -9.59006 63
1245066363 1 214.87 11 48.92 -27.4545 -39.3991 9.33438 22
1245066363 1 214.87 -3 50.332 -28.7362 -41.2384 -2.63417 63
1245066363 1 214.87 -1 47.786 -27.3159 -39.2001 -0.833981 63
1245066363 2 215.07 -15 49.128 -27.1302 -38.9337 -12.7153 63
1245066363 2 215.07 1 48.26 -27.5868 -39.589 0.842253 40
1245066363 2 215.07 -13 46.164 -25.7163 -36.9046 -10.3846 63
1245066363 2 215.07 11 48.808 -27.3916 -39.3089 9.31301 22
1245066363 2 215.07 -3 50.332 -28.7362 -41.2384 -2.63417 63
1245066363 2 215.07 -1 47.762 -27.3022 -39.1804 -0.833562 63
1245066363 1 215.27 -15 49.872 -27.8163 -39.3301 -12.9078 63
1245066363 1 215.27 -7 55.256 -31.6687 -44.7769 -6.73401 63
1245066363 1 215.27 11 50.988 -28.9011 -40.8638 9.72897 24
1245066363 1 215.27 -1 47.79 -27.5912 -39.0117 -0.834051 63
1245066363 2 215.47 -15 49.98 -27.8766 -39.4153 -12.9358 63
1245066363 2 215.47 -9 49.494 -28.2275 -39.9114 -7.74257 63
1245066363 2 215.47 7 48.29 -27.6763 -39.132 5.88507 27
1245066363 2 215.47 -5 49.322 -28.3716 -40.1152 -4.2987 62
1245066363 2 215.47 11 53.012 -30.0483 -42.4859 10.1152 26
1245066363 2 215.47 -1 47.862 -27.6328 -39.0705 -0.835307 63
1245067690 1 215.67 7 48.41 -28.0182 -39.0346 5.89969 27
1245067690 1 215.67 11 53.46 -30.6006 -42.6324 10.2006 26
1245067690 2 215.865 -13 46.46 -26.3972 -36.7762 -10.4512 63
1245067690 2 215.865 5 48.998 -28.4628 -39.654 4.27046 58
1245067690 2 215.865 7 48.346 -27.9812 -38.983 5.8919 27
1245067690 2 215.865 -5 49.022 -28.4767 -39.6734 -4.27255 61
1245067690 2 215.865 11 50.632 -28.9819 -40.3772 9.66104 24
1245067690 2 215.865 15 52.09 -29.3395 -40.8754 13.4819 47
1245067690 1 216.06 7 54.386 -31.7747 -43.638 6.62799 37
1245067690 1 216.06 11 50.012 -28.8978 -39.6869 9.54274 23
1245067690 2 216.26 -13 45.964 -26.3624 -36.205 -10.3397 63
1245067690 2 216.26 7 48.362 -28.2552 -38.8045 5.89385 27
1245067690 2 216.26 11 57.388 -33.1598 -45.5402 10.9501 29
1245067690 2 216.26 -1 48.462 -28.5219 -39.1708 -0.845779 63
1245067690 1 216.46 5 48.07 -28.4574 -38.5142 4.18958 54
1245067690 1 216.46 -9 52.618 -30.8839 -41.7982 -8.23127 63
1245067690 1 216.46 7 48.362 -28.5255 -38.6063 5.89385 27
1245067690 1 216.46 11 50.508 -29.4635 -39.8758 9.63738 24
1245067690 1 216.46 -1 48.662 -28.9135 -39.1315 -0.849269 63
1245067690 2 216.655 3 48.68 -28.889 -39.0983 2.54771 60
1245067690 2 216.655 7 55.954 -33.0035 -44.6668 6.81908 40
1245067690 2 216.655 11 87.108 -50.8139 -68.7713 16.621 63
1245067690 2 216.655 13 55.396 -32.076 -43.4115 12.4614 45
1245067690 2 216.655 -1 48.062 -28.557 -38.649 -0.838798 63
1245067690 2 216.655 15 56.966 -32.6992 -44.255 14.7439 57
1245067690 1 216.85 3 48.532 -29.0658 -38.7825 2.53997 60
1245067690 1 216.85 5 48.47 -28.9579 -38.6385 4.22444 56
1245067690 1 216.85 7 56.026 -33.3496 -44.4983 6.82785 40
1245067690 1 216.85 9 54.234 -32.1249 -42.8642 8.48407 42
1245067690 1 216.85 11 86.948 -51.1866 -68.2982 16.5905 63
1245067690 1 216.85 13 55.396 -32.3707 -43.1922 12.4614 45
1245067690 1 216.85 -1 47.962 -28.7595 -38.3737 -0.837052 63
1245067690 1 216.85 15 57.086 -33.0692 -44.1242 14.7749 57
1245067690 2 217.055 -15 53.624 -31.0637 -41.4482 -13.8789 63
1245067690 2 217.055 -9 55.386 -32.8073 -43.7747 -8.66428 63
1245067690 2 217.055 11 86.708 -51.0453 -68.1097 16.5447 63
1245067690 2 217.055 -1 48.162 -28.8794 -38.5338 -0.840543 63
1245067690 1 217.26 1 48.972 -29.6447 -38.9707 0.854679 42
1245067690 1 217.26 -11 46.54 -27.6592 -36.3605 -8.88025 63
1245067690 1 217.26 9 53.234 -31.8328 -41.8471 8.32763 42
1245067690 1 217.26 11 51.788 -30.7781 -40.4606 9.88162 25
1245067690 1 217.26 -1 48.562 -29.3966 -38.6444 -0.847524 63
1245067690 2 217.46 -11 46.624 -27.7091 -36.4261 -8.89628 63
1245067690 2 217.46 11 51.74 -30.7496 -40.4231 9.87246 25
1245067690 2 217.46 -1 48.462 -29.336 -38.5649 -0.845779 63
1245067690 1 217.66 5 48.17 -29.3187 -37.9887 4.19829 55
1245067690 1 217.66 7 54.554 -33.0827 -42.8658 6.64846 38
1245067690 1 217.66 -7 52.832 -32.0384 -41.5127 -6.4386 63
1245067690 1 217.66 11 51.688 -30.9998 -40.167 9.86254 25
1245067690 2 217.855 -15 53.452 -31.545 -40.8734 -13.8344 63
1245067690 2 217.855 7 54.754 -33.2039 -43.0229 6.67283 38
1245067690 1 218.05 1 51.128 -31.5079 -40.2558 0.892307 48
1245067690 1 218.05 3 49.352 -30.3764 -38.8101 2.58288 62
1245067690 1 218.05 11 51.984 -31.4516 -40.1839 9.91901 25
1245067690 2 218.25 1 51.228 -31.5695 -40.3345 0.894052 48
1245067690 2 218.25 11 52.208 -31.5871 -40.357 9.96176 25
1245067690 2 218.25 -3 85.696 -52.7463 -67.3908 -4.48498 63
1245067690 2 218.25 -1 49.162 -30.2963 -38.7079 -0.857995 63
1245067690 1 218.45 11 52.44 -32.0097 -40.3139 10.006 25
1245067690 2 218.65 -15 47.78 -28.6987 -36.1439 -12.3664 63
1245067690 2 218.65 7 52.058 -32.13 -40.4654 6.34427 34
1245067690 2 218.65 -7 51.28 -31.6498 -39.8606 -6.24946 63
1245067690 2 218.65 11 52.54 -32.0708 -40.3908 10.0251 25
1245067690 2 219.05 1 51.848 -32.5185 -40.3726 0.904872 49
1245067690 2 219.05 11 53.94 -33.214 -41.2362 10.2922 26
1245067690 1 219.25 -13 48.86 -30.1217 -36.8671 -10.9911 63
1245067690 1 219.25 -11 48.7 -30.2466 -37.02 -9.2924 63
1245067690 1 219.25 5 49.87 -31.4329 -38.472 4.34646 62
1245067690 1 219.25 11 51.816 -32.1819 -39.3887 9.88696 25
1245067690 2 219.45 -13 48.66 -29.9984 -36.7162 -10.9461 63
1245067690 2 219.45 -11 48.74 -30.2715 -37.0504 -9.30003 63
1245067690 2 219.45 -7 53.676 -33.708 -41.2565 -6.54146 63
1245067690 2 219.45 -1 50.222 -31.7709 -38.8856 -0.876495 63
1245067690 1 219.65 -15 48.728 -30.0337 -36.24 -12.6117 63
1245067690 1 219.65 -11 48.7 -30.5043 -36.808 -9.2924 63
1245067690 1 219.65 -7 53.832 -34.0939 -41.1394 -6.56047 63
1245067690 1 219.65 11 51.656 -32.3559 -39.0421 9.85643 25
1245067690 1 219.65 -3 51.228 -32.6436 -39.3893 -2.68107 63
1245067690 1 219.65 -1 50.11 -31.9701 -38.5767 -0.87454 63
1245067690 2 219.85 -5 55.014 -34.9706 -42.1972 -4.79479 63
1245067690 2 219.85 11 53 -33.1977 -40.058 10.1129 26
1245067690 2 219.85 -1 50.31 -32.0977 -38.7306 -0.878031 63
1245067690 1 220.05 11 52.112 -32.9157 -39.158 9.94344 25
1245067690 1 220.05 13 54.596 -34.2297 -40.7212 12.2814 45
1245067690 1 220.05 -1 50.658 -32.5912 -38.7719 -0.884104 63
1245067690 1 220.05 15 84.358 -52.4311 -62.3743 21.8335 63
1245067690 2 220.25 -13 48.76 -30.5708 -36.3683 -10.9686 63
1245067690 2 220.25 11 52.08 -32.8955 -39.1339 9.93733 25
1245067690 2 220.25 -1 50.656 -32.5899 -38.7704 -0.884069 63
1245069017 1 220.45 -15 48.528 -30.4114 -35.6702 -12.56 63
1245069017 1 220.45 -9 51.146 -32.7742 -38.4415 -8.001 63
1245069017 1 220.45 -7 53.732 -34.6006 -40.5838 -6.54828 63
1245069017 1 220.45 -5 83.986 -54.2814 -63.6678 -7.31986 63
1245069017 1 220.45 11 52.152 -33.2137 -38.9571 9.95107 25
1245069017 2 220.64 7 51.758 -33.3295 -39.0928 6.30771 33
1245069017 2 220.64 11 51.96 -33.0915 -38.8137 9.91444 25
1245069017 2 220.64 -1 51.32 -33.2905 -39.0472 -0.895657 63
1245069017 1 220.83 7 51.758 -33.588 -38.8709 6.30771 33
1245069017 1 220.83 11 51.892 -33.3045 -38.5428 9.90146 25
1245069017 2 221.035 7 51.518 -33.4323 -38.6907 6.27846 33
1245069017 1 221.24 11 61.404 -39.7347 -45.3247 11.7164 33
1245069017 1 221.24 -1 52.256 -34.4427 -39.2882 -0.911993 63
1245069017 2 221.435 7 51.958 -33.9962 -38.7788 6.33209 34
1245069017 2 221.435 13 53.3 -34.2356 -39.052 11.9899 45
1245069017 2 221.435 -1 52.156 -34.3768 -39.213 -0.910248 63
1245069017 1 221.63 7 51.858 -34.1934 -38.4724 6.3199 33
1245069017 1 221.63 11 61.004 -39.7815 -44.7597 11.6401 33
1245069017 1 221.63 13 52.8 -34.177 -38.4539 11.8774 45
1245069017 2 221.835 1 53.076 -35.254 -39.6656 0.926304 51
1245069017 2 221.835 11 61.232 -39.9301 -44.927 11.6836 33
1245069017 2 221.835 13 53.072 -34.353 -38.652 11.9386 45
1245069017 2 221.835 -1 52.556 -34.9086 -39.277 -0.917229 63
1245069017 1 222.04 7 52.358 -34.8001 -38.5953 6.38084 34
1245069017 1 222.04 13 52.8 -34.4513 -38.2083 11.8774 45
1245069017 1 222.04 -1 52.056 -34.8539 -38.6549 -0.908502 63
1245069017 2 222.235 -15 49.428 -31.9716 -35.4582 -12.7929 63
1245069017 2 222.235 11 54.1 -35.5624 -39.4407 10.3228 26
1245069017 2 222.235 13 53.48 -34.895 -38.7004 12.0304 45
1245069017 2 222.235 -1 52.14 -34.9102 -38.7173 -0.909968 63
1245069017 1 222.43 7 53.958 -36.1335 -39.5297 6.57583 37
1245069017 1 222.43 11 55.608 -36.8288 -40.2903 10.6105 28
1245069017 2 222.635 -15 49.128 -32.0167 -35.0259 -12.7153 63
1245069017 2 222.635 -7 52.932 -35.4464 -38.778 -6.45079 63
1245069017 2 222.635 11 55.368 -36.6698 -40.1164 10.5647 27
1245069017 2 222.635 13 53.536 -35.1944 -38.5023 12.043 45
1245069017 2 222.635 -1 55.18 -37.2237 -40.7223 -0.963024 63
1245069017 2 222.635 15 81.662 -53.2191 -58.2211 21.1357 63
1245069017 1 222.84 -7 53.532 -36.1279 -38.96 -6.52391 63
1245069017 1 222.84 11 55.136 -36.8011 -39.686 10.5204 27
1245069017 1 222.84 13 53.4 -35.3789 -38.1523 12.0124 45
1245069017 1 222.84 -1 55.452 -37.699 -40.6543 -0.967771 63
1245069017 2 223.04 -15 52.124 -34.2342 -36.9179 -13.4907 63
1245069017 2 223.04 -7 53.332 -35.993 -38.8145 -6.49954 63
1245069017 2 223.04 11 55.464 -37.02 -39.9221 10.583 28
1245069017 2 223.04 -3 54.228 -36.822 -39.7085 -2.83807 63
1245069017 1 223.24 7 52.41 -35.6362 -37.8956 6.38717 34
1245069017 1 223.24 11 55.336 -37.2118 -39.5711 10.5586 27
1245069017 1 223.24 13 54.2 -36.1784 -38.4722 12.1923 45
1245069017 2 223.43 7 52.418 -35.6416 -37.9014 6.38815 34
1245069017 2 223.43 -7 81.904 -55.6906 -59.2215 -9.98159 63
1245069017 2 223.43 11 55.468 -37.3005 -39.6655 10.5838 28
1245069017 2 223.43 13 53.8 -35.9114 -38.1883 12.1024 45
1245069017 1 223.62 11 55.424 -37.533 -39.386 10.5754 27
1245069017 1 223.62 13 55.496 -37.3039 -39.1456 12.4839 45
1245069017 2 223.82 7 54.258 -37.1521 -38.9863 6.61239 37
1245069017 2 223.82 -7 52.608 -36.0223 -37.8007 -6.4113 63
1245069017 1 224.02 1 79.3 -55.0979 -57.0157 1.38398 63
1245069017 1 224.02 -7 54.032 -37.2675 -38.5646 -6.58484 63
1245069017 1 224.02 11 56.936 -38.8384 -40.1903 10.8639 29
1245069017 1 224.02 13 55.196 -37.3732 -38.674 12.4164 45
1245069017 1 224.02 -1 52.856 -36.7245 -38.0028 -0.922464 63
1245069017 2 224.225 -9 51.542 -35.3761 -36.6074 -8.06295 63
1245069017 2 224.225 7 52.658 -36.3198 -37.584 6.4174 35
1245069017 2 224.225 -5 67.73 -46.8871 -48.5191 -5.90306 63
1245069017 2 224.225 11 56.96 -38.8548 -40.2072 10.8685 29
1245069017 1 224.43 7 52.442 -36.4377 -37.17 6.39107 34
1245069017 1 224.43 -7 53.004 -36.8282 -37.5684 -6.45956 63
1245069017 2 224.635 5 78.642 -54.8428 -55.945 6.8541 63
1245069017 2 224.635 -7 52.632 -36.5697 -37.3047 -6.41423 63
1245069017 2 224.635 -3 52.828 -36.9309 -37.6731 -2.7648 63
1245069017 2 224.635 -1 52.456 -36.7156 -37.4535 -0.915483 63
1245069017 1 224.84 7 53.13 -37.1843 -37.3925 6.47492 35
1245069017 1 224.84 11 57.036 -39.4788 -39.7 10.883 29
1245069017 1 224.84 -1 52.456 -36.9826 -37.1898 -0.915483 63
1245069017 1 224.84 15 56.126 -38.2276 -38.4417 14.5265 55
1245069017 2 225.04 3 78.452 -55.243 -55.5524 4.10586 63
